position,leftShoulder_x,rightShoulder_x,leftElbow_x,rightElbow_x,leftWrist_x,rightWrist_x,leftHip_x,rightHip_x,leftKnee_x,rightKnee_x,leftAnkle_x,rightAnkle_x,leftShoulder_y,rightShoulder_y,leftElbow_y,rightElbow_y,leftWrist_y,rightWrist_y,leftHip_y,rightHip_y,leftKnee_y,rightKnee_y,leftAnkle_y,rightAnkle_y
0.0,0.11813451853516575,0.02254821319938679,0.1559852487668538,-0.12108932993550423,0.6338096788946934,0.7495301358282733,-0.7495301358282733,-0.6786462644810775,-0.38457493642239543,0.37155217138257257,-0.19494118029177665,0.286126870788012,-1.0,-0.9966089018302097,-0.2570396230903674,-0.2854763909164559,-0.3548117514763076,-0.27358516238733965,0.32218592839103233,0.36124895646700866,0.1517531793191301,0.19931721559501456,1.0,0.6966621867535606
0.0,-0.09937836698236287,0.09810594286509233,0.022880449113056193,0.2457362199572536,0.5463018160140737,0.7571202503665398,-0.7571202503665398,-0.4247519106992482,-0.029719630501869317,0.1645847979506024,-0.7335061336108202,0.22763541708828608,-0.9636789325784203,-1.0,-0.4050430906938163,-0.31210740234105594,-0.41156161177389267,-0.33406713196468546,0.05826782916507634,0.0826938138103205,0.006988115527307538,0.04039337474933604,1.0,0.6776208576955914
0.0,-0.15018801703751455,0.24074249080459081,-0.3239839665375617,0.2684346157538372,0.4684128762255097,0.6579315100268902,-0.6579315100268902,-0.46029678565011767,0.16239577072791225,0.29360092127788073,-0.5688341823079829,0.22361009894473682,-1.0,-0.9212364188646813,-0.32574068478020063,-0.2527220168006962,-0.3046996601984729,-0.21524635704149658,0.1447064435289605,0.17462108039479246,0.2489007904298267,0.30102709933059335,0.9354545186281976,1.0
0.0,0.09345287567443476,0.22190716718325507,-0.37470370795545815,0.2535594076455061,0.37926162323499035,0.5833070829985076,-0.5833070829985076,-0.5236620365055675,-0.12111659587494773,0.21212581793135124,-0.5687440401025524,-0.4137231852447094,-1.0,-0.9796462709983541,-0.49756828530976177,-0.4522726055179277,-0.4276184135001718,-0.36199288256227735,-0.13114055026212054,-0.1033669307006469,0.28256044082194964,0.3010100639038772,0.9690230742739065,1.0
0.0,0.1333646112918177,0.15238255786676264,-0.43880673911372997,0.014653249641098919,0.3525811255122865,0.5393626675901109,-0.5393626675901109,-0.45015210769095904,-0.19128299545352492,0.261596793941555,-0.49094953314938883,0.08843538105794693,-0.9837557719511859,-1.0,-0.4790378439602229,-0.4952360351870265,-0.38185411269610875,-0.3316590824387469,-0.034485303252332886,-0.022688367612148624,0.16027482628716033,0.18556664388520966,0.992999017993966,1.0
0.0,0.23404026719231832,-0.056508478711723396,0.23750922994933898,0.07082265869627187,0.6618441920343132,0.749283113847813,-0.749283113847813,-0.6692769498468626,-0.3564949949596447,0.31607284650567563,-0.7295347677477211,0.3146756729569439,-0.974701056655301,-1.0,-0.41852753146743776,-0.2609106027237172,-0.36442130090383906,-0.27490459710334675,0.22922078894931697,0.26030875651982155,0.282928927784877,0.19014787181446383,1.0,0.9432030117993537
0.0,-0.12979356192530056,-0.0180286523047127,-0.34941691660786195,0.06138320192251479,0.4582220653323493,0.6201195869349302,-0.6201195869349302,-0.5163222416935154,0.05640548584335193,0.1619472008043829,-0.542928602940379,0.23486157520154122,-1.0,-0.993974122733518,-0.45829378530678033,-0.30210937191144843,-0.38699713364999694,-0.3036186400563399,0.03824074051398429,0.06126040333214498,0.02602665394132746,0.05076269819640051,1.0,0.6405646775977241
0.0,-0.35470013861476474,0.016544998459836185,-0.5385764748496913,0.099294590601577,0.34528303366684604,0.656617215041128,-0.656617215041128,-0.44963984404412816,-0.426456809806852,0.279896652139687,-0.6247351060431472,-0.0982542668248663,-1.0,-0.9790887077453131,-0.3214051430070844,-0.24106205720283352,-0.32584238417395917,-0.2537455934195069,0.14981090207979256,0.16698159218737585,0.19173616419289682,0.12711130822675723,0.9442788609631161,1.0
0.0,-0.16131944791117114,-0.03697483880768842,-0.4249547569733881,0.03814995437089527,0.432689976716766,0.659370918116497,-0.659370918116497,-0.4556133496288441,-0.3877468344247087,0.21682570112774466,-0.2150522534959864,0.2596836597523279,-0.9918453013514191,-1.0,-0.3845598003452795,-0.26570935929984446,-0.37379916082670445,-0.2551785712361733,0.1192760253799103,0.10581032155141161,0.028965233890016432,0.005444965480980498,1.0,0.589932075303646
0.0,-0.29102570605684513,0.19201858507849667,-0.5327643287272701,0.24851671247167667,0.46996320288657456,0.7885000732906788,-0.7885000732906788,-0.41551282107608223,-0.43307861993051106,0.29530052972985493,-0.7816742546817159,0.29424690132198805,-1.0,-0.9336134222194163,-0.24873977974453232,-0.11882156575252323,-0.23904144577947498,-0.11085424980099698,0.3311328821929214,0.31203976149175944,0.3720198951244329,0.33774462012462214,1.0,0.9624751720333944
0.0,0.12788601604473118,0.25153392486079457,-0.447120228578421,0.16437882052432012,0.27521205664436343,0.5120041323772703,-0.5078983136659921,-0.4127252140569412,-0.17156072547224635,0.2783594139501013,-0.5120041323772703,-0.3738347432342073,-0.9903051174980898,-1.0,-0.5026516535728488,-0.45597784411067327,-0.4200182279121041,-0.3526240360335775,-0.0410665917199838,-0.06032121063996375,0.165975863985216,0.4497113689794016,0.9828821684155532,1.0
0.0,-0.07494207668062937,0.012022321317225576,-0.26372497154701535,0.11923920591559502,0.43657944585269,0.5795419430467728,-0.5795419430467728,-0.5136864435147542,-0.08356395456448897,0.176111044746339,-0.4900841840786681,-0.2531618584295,-1.0,-0.9698071498051289,-0.5525733706317941,-0.4733418834497488,-0.4811435802584207,-0.42413364435803946,-0.19375150141181918,-0.15593495785545208,0.16577345517030453,0.17725546513902204,0.79007250096156,1.0
0.0,-0.22707565601184518,0.25799027124414736,-0.40766180071188324,0.22177302453071093,0.2941541300920364,0.7188924450763887,-0.7188924450763887,-0.39838988279674026,-0.333866930407228,0.28059023326442434,-0.49668167383798667,0.12127746349520227,-1.0,-0.8915266699420245,-0.31907764690617285,-0.2716820624205524,-0.28815728740985685,-0.18253446389459754,0.05628973256734202,0.10711092579289437,0.2219684984561453,0.263703617602318,1.0,0.9864442127215857
0.0,0.0625010622275132,0.11512361090990594,-0.4220405936819917,0.14878064374629293,0.58228924799148,0.8469639716706956,-0.8469639716706956,-0.5858963702977716,-0.3897424027464951,0.35048975769882246,-0.7445110151981484,0.25250584528625847,-0.9858159242674269,-1.0,-0.39756444382576767,-0.211707406295346,-0.30960553119064177,-0.20584795700264813,0.19260916259243405,0.22472606669898476,0.26530922758052516,0.2032063489237317,1.0,0.9361627567252147
0.0,-0.14169776134784115,-0.025783165507245458,-0.04135034733157272,0.07515783676652675,0.3663379396881356,0.6310591758027038,-0.6310591758027038,-0.5112532791629084,0.003016417661888998,0.1437416835811843,-0.30215785820165825,-0.16991694710963684,-0.9946478125448274,-1.0,-0.453656091452164,-0.31874930954143643,-0.4446757606586195,-0.35220790098947874,0.03769582229286689,0.10491243748773617,0.039036672212319844,0.08258758312296663,0.9817181412113484,1.0
0.0,-0.22510082892995845,0.2064477682445781,-0.4379172717179412,0.22289350864475516,0.4345010143106759,0.7015005271618487,-0.7015005271618487,-0.49692987465435356,-0.43412419264988006,0.33664470223707715,-0.6204147213734019,0.26379691721033816,-0.983994014362732,-1.0,-0.3265435508720898,-0.30712674649070315,-0.40007738440704227,-0.300289569964906,0.21738414287834185,0.22739516782548957,0.05481084718055826,0.05259187261718484,1.0,0.5903692153019121
0.0,-0.16701416217190135,0.03173819055926774,-0.42710565037330495,-0.06948161505332752,0.44523386805872384,0.7143992893889927,-0.7143992893889927,-0.5284181379307535,-0.4470085419387661,0.3127898859530129,-0.24353534166457572,0.22707614044206345,-1.0,-0.9930807367250729,-0.3539267671759105,-0.4044658609763416,-0.4051198247792227,-0.356789527088523,0.21410233643768448,0.30269070515018776,0.11325103423782226,0.07999601096909396,1.0,0.5016654945490049
0.0,-0.18684689246530461,-0.009456923665494053,-0.41804092743105875,0.11097259125233708,0.36263593693938784,0.6639719988613787,-0.6639719988613787,-0.44658969547467836,0.024105136456243906,0.20116918531905548,-0.2416622895945517,0.19449761819668443,-1.0,-0.9979087969707631,-0.4051212792847103,-0.28308034905605567,-0.4207017909510362,-0.30278801425934754,0.06922371606078881,0.10991614905311896,-0.023203261437446547,0.012124781175535644,1.0,0.5351927089052384
0.0,0.1490010106850146,0.3462155215914392,-0.40617253437726625,0.18425067342222046,0.3158890865143441,0.6070222747915734,-0.6070222747915734,-0.3314509876614038,0.11977205889925104,0.29010999842586277,-0.5908752208574782,0.12287399391235132,-0.9838827369997509,-1.0,-0.38088481280259945,-0.39451508451062767,-0.42013087414691336,-0.3442140121841241,0.07842812734925342,0.18762771483676804,0.3068981091216158,0.33157088697540427,0.9272299433457354,1.0
0.0,-0.1518117113195058,0.20781133513825528,-0.4017162646696678,0.25975797968247605,0.2974078682917196,0.6102548939374411,-0.5845742954853892,-0.41988507164571204,-0.16781685329367227,0.2984803585430822,-0.6102548939374411,-0.39781618687986964,-1.0,-0.9447773399376811,-0.4662847555039858,-0.4369980487154714,-0.42514460245302593,-0.3459902130593436,-0.07427648948156086,-0.06358272779985663,0.18505127960792417,0.47357544707335364,0.974207917369671,1.0
0.0,-0.0020010734587033096,0.19204991051558565,-0.310346476805793,0.17405087769124886,0.3248387597713968,0.5771056884454391,-0.5771056884454391,-0.47679162206223336,-0.1267218590556984,0.2343092281430406,-0.555009739659693,-0.4237794130932436,-1.0,-0.9124717833290328,-0.44745927440568567,-0.3819387325511294,-0.3422372934197214,-0.27189563477840867,-0.11421411663146519,-0.06446893021986924,0.23756857470310158,0.445106876453643,0.9636588763166555,1.0
0.0,-0.2503398110962774,0.3251502004104285,-0.5689732549137853,0.25792775381740596,0.4631017878750717,0.851901145436805,-0.851901145436805,-0.5224644428699432,-0.4133483657429793,0.3398167597957381,-0.706900625955474,0.19181379445568913,-1.0,-0.8322762734518482,-0.23292449241205707,-0.13385588728583078,-0.1828738332175892,-0.06654985497487255,0.28064803147822587,0.310644367767785,0.30189364615743913,0.2693717713063518,1.0,0.9067894257036231
0.0,-0.2163632908109801,0.16133112373401037,-0.46093751665192406,0.2117860098970153,0.4418209300921144,0.6754750460925263,-0.6754750460925263,-0.42740347212601115,-0.36702670346963917,0.21710609984404874,-0.5780697267130614,0.26745157176402046,-1.0,-0.9177794592520766,-0.32947612602531506,-0.2571604162004139,-0.30713075357283787,-0.23174078771150194,0.058850653110668096,0.09083726762794828,0.09462768961879049,0.06993559479784958,1.0,0.679472395994301
0.0,-0.1555792028391856,0.07699889256235777,-0.4906001372963625,0.16495275580352395,0.44606705826352555,0.8295675326483627,-0.8295675326483627,-0.5732661477036856,-0.4659305066689113,0.25904852649269294,-0.6612353920232107,0.23514309260056787,-0.9280327438872363,-1.0,-0.346215121380995,-0.22908011437046047,-0.36922359554564094,-0.29382069224567076,0.21111663390766694,0.2422001742109508,0.06608439840554782,0.020958743090656602,1.0,0.6776627884761721
0.0,-0.0274124584770101,0.11096289005340468,-0.4573355262752837,-0.05506010956774248,0.520438566498967,0.7309265152376497,-0.7309265152376497,-0.5842656551879263,-0.3701254483744003,0.40398825925039605,-0.20157320462455172,0.2541118687715511,-1.0,-0.9789500558428523,-0.2947152260742823,-0.33664025914696,-0.37178205812828446,-0.3548145323586866,0.316917737176155,0.3627708563104489,0.1636402891104185,0.19994614786925072,1.0,0.5130256893544763
0.0,-0.09058857549155436,0.07244319384851003,-0.4248472189677956,-0.14008103958453408,0.5010649199908541,0.7517818908349126,-0.7517818908349126,-0.46435472220732216,-0.440308219827233,0.32857006310472675,-0.21343771337217657,0.3338363858619921,-1.0,-0.9816182831497436,-0.3419104999376888,-0.3730010820603429,-0.39374453777310126,-0.3351487318760941,0.24221011329167752,0.31257186344664695,0.09821663711132338,0.055585960075482284,1.0,0.6442437253204135
0.0,-0.02793279179941476,0.16850291954491997,0.1229530862426027,0.25434419166384553,0.5955479275453636,0.8139618743979116,-0.8139618743979116,-0.5284062416156031,-0.4349935092160165,0.27361774700665475,-0.642256909489997,0.2731215028425676,-0.8588603872348661,-1.0,-0.40121415401954014,-0.28629327282741934,-0.37848482606417844,-0.3120157602363437,0.16399599118419186,0.21701190761787087,0.033057783298245165,0.05383277617968257,1.0,0.6817961348259521
0.0,-0.2748009336623237,0.2727118625887253,-0.45575082878621,0.2105702055623836,0.44556225981127134,0.7347700477850224,-0.7347700477850224,-0.4519276369443462,-0.2671447985965812,0.2528489475170863,-0.5371345628959269,0.05452143955101978,-1.0,-0.8495205733032518,-0.33817435276014546,-0.26742157532276245,-0.24170393048954963,-0.1567362384433943,0.06132871681238923,0.12731111816822152,0.17095960424991197,0.20325163083737957,0.978796594947418,1.0
0.0,0.015465876133002116,0.10753592740787467,0.09317654228532389,0.17229920148451386,0.4136821231575803,0.5563302600688054,-0.5563302600688054,-0.49216483321588667,-0.08400990237091734,0.17873447952294302,-0.44302531746161244,-0.21906022205603692,-1.0,-0.9589637876147734,-0.5837204516904182,-0.5053624685617094,-0.46622926283226895,-0.4098658475036986,-0.25624279333589794,-0.21918679094450938,0.13533398135200878,0.20990384448393865,0.8407884426027198,1.0
0.0,-0.1350168140114197,0.15570343469743606,-0.29478510055427404,0.23120653586292933,0.3196590092100545,0.6956409716618772,-0.6956409716618772,-0.5209332793203598,-0.20357499741661123,0.23644201996794367,-0.5294774244826076,-0.17249848294633807,-1.0,-0.8803572331579558,-0.4826181927713483,-0.3769724445890646,-0.38734832211666337,-0.3003244076345167,-0.06713017419733566,-0.004246101282020001,0.1085363949968015,0.3398491520989209,0.7667431056506953,1.0
0.0,-0.22916063575048087,0.2852512619280387,-0.48353762218840124,0.2991193889892942,0.37398845301494327,0.7010594210094595,-0.7010594210094595,-0.3167782880241344,-0.41660998076004413,0.31533199746579205,-0.5998311280727555,0.32294817408640375,-1.0,-0.9270891877922846,-0.27232762810230693,-0.23278238521997904,-0.22994024734504842,-0.14289553995161242,0.2165261094595761,0.269357499912477,0.10926194384914298,0.08943473830309695,1.0,0.6739996333453918
0.0,-0.04009763913698079,0.09077769225680195,-0.041459520340276994,0.14025480410048805,0.4699518823489538,0.7581745144264207,-0.7581745144264207,-0.32575302833003406,-0.6054001655557012,0.05404481944585603,-0.7333298640861919,0.17648988028676943,-0.9319817791912945,-1.0,-0.3983228207076947,-0.31742562498890636,-0.4704968768707712,-0.3032226885535819,0.15815329554274382,0.13971545719029682,-0.01677421332804157,0.028342942341112058,1.0,0.7052430812723581
0.0,-0.26628829469906184,0.2893441524682046,-0.48821187190872284,0.5196799173384506,-0.5196799173384506,0.3007974340393761,-0.20444067458087112,0.1902877948757068,-0.2693449453606754,0.23777452647257222,-0.13701972294931858,0.18117454975751549,-0.994346375578109,-1.0,-0.5578164142792916,-0.44720289616521136,-0.3329636514003083,-0.36409471752954836,-0.05157414247173718,-0.009258776014902671,0.45650633511048266,0.4649089879881809,0.9814523381294968,1.0
0.0,-0.24853293914619987,0.2916255087060568,-0.4718326428088835,0.4718326428088835,-0.4412968680666396,0.3553379261287733,-0.22940227553097736,0.1617275001916657,-0.22857605389195412,0.2234634906977203,-0.11117781569554996,0.2696415080910372,-0.9814619687771856,-1.0,-0.551584256760624,-0.4902862988924369,-0.2549787140215008,-0.2981145799607041,-0.1987893065123879,-0.03760174385143913,0.40805485841344774,0.3977460960921957,1.0,0.9982711016520841
0.0,-0.24678893862542445,0.3361227248285882,-0.4757085574155842,0.4757085574155842,-0.47157821950925016,0.36160577391660875,-0.19690998864640283,0.20806422470219635,-0.20474892219007138,0.23145115824933948,-0.0812592242548279,0.28233560086763404,-0.97366217358408,-1.0,-0.5552304293779323,-0.4848168439779461,-0.27271827008357535,-0.3383728132163863,-0.1884727544070118,-0.054374349035813355,0.41928434984368207,0.4110080378603809,1.0,0.9969227147519453
0.0,-0.23577919580486575,0.2946819086122148,-0.4616511908914617,0.4616511908914617,-0.4254874539102153,0.35868649491047777,-0.19385766971922994,0.196125050737628,-0.23959287658607,0.22042970565147932,-0.08529511730454495,0.2701042394722352,-0.9680483912391822,-1.0,-0.4957891495372601,-0.49312374699886624,-0.2792603316292306,-0.3365170795740635,-0.21484771470907774,-0.0612552776716527,0.4001387644849806,0.3842685880734945,0.9652424353550442,1.0
0.0,-0.27031109243385293,0.32754546003324747,-0.4918354198203885,0.4918354198203885,-0.3872794329336814,0.4069542474251694,-0.19738790549513796,0.19853694382272893,-0.23167656509746742,0.2211606239029696,-0.18120153328937444,0.19115885936643906,-0.951213815392331,-1.0,-0.4352331509978923,-0.5138516117648151,-0.29924403540217526,-0.23485841916100922,-0.11210611365472672,-0.06133714720878154,0.39507740743148495,0.4307414768242054,0.9216457553609407,1.0
0.0,-0.27659192025879614,0.2579730823817244,-0.5066509231190651,0.5182494687312179,-0.5182494687312179,0.5166732574206744,-0.20738849684732388,0.12103712982705263,-0.32911525076848513,0.12134396697905729,-0.19496614917855196,0.2102148417029159,-0.9648311965281832,-1.0,-0.46564613777595704,-0.447828823350409,-0.25513711721938737,-0.19605324384085146,-0.1043793155303645,-0.09615344693059044,0.4513503619513826,0.4684107101356012,0.9225347584214394,1.0
0.0,-0.29820830396043296,0.3522730047027157,-0.4949390874717331,0.5068324417195884,-0.5068324417195884,0.3394033512062986,-0.23890912355335256,0.1647335229474832,-0.4099250139108015,0.09329252661871439,-0.2829888184617447,0.12373251485938178,-0.9726880348792372,-1.0,-0.6659927429863615,-0.5599909058449779,-0.44243725389070127,-0.33104860490168786,-0.20156624949519336,-0.09097054165153488,0.3194296520315874,0.37173630205615416,0.9534229728121383,1.0
0.0,-0.36662029884669955,0.27868778446149955,-0.5569262276140803,0.4902602199100943,-0.5487598099729728,0.5569262276140803,-0.22510396694643167,0.20239272911264242,-0.325309750305683,0.20491459710086768,-0.1531115817054506,0.1598009434030311,-0.9756308476815779,-1.0,-0.3664105884260689,-0.4435439511633857,-0.17946323215317594,-0.10132967092561446,-0.041550179429304696,-0.025909254961655474,0.49123664231443326,0.5223582030301411,0.9811490367880159,1.0
0.0,-0.2740997456477425,0.358626340889087,-0.4787591613650859,0.4787591613650859,-0.412873414934648,0.42998239648424247,-0.2174018741895465,0.22356476900259556,-0.23542241542870632,0.17909045173322397,-0.1483881988921482,0.29120753841318275,-0.9329135815736551,-1.0,-0.4163046026393856,-0.48473006753720543,-0.2623090277695224,-0.1560578776208531,-0.053041171399375066,-0.0071636133141917925,0.42616580495665995,0.5080597188097512,0.9538537766959315,1.0
0.0,-0.23783947864850868,0.38455602322123417,-0.4444817002923683,0.5333744851388068,-0.5366816465028247,0.5366816465028247,-0.14636034489356178,0.22656945649492488,-0.2630326338611963,0.1897217191702741,-0.12447760772767386,0.1714620415981528,-0.9938595246165873,-1.0,-0.4636514850066398,-0.4751084950298952,-0.19270090543923055,-0.2421612323938983,-0.06203682168386266,-0.058217818342777866,0.41914891480544986,0.46331713224113247,0.9582818935764917,1.0
0.0,-0.2808941242913218,0.3334248833086359,-0.49714108058206014,0.49714108058206014,-0.4295533713119976,0.252699351233023,-0.1818832695990034,0.23193546195686685,-0.2708125582062656,0.17157584926015695,-0.15936425703075927,0.3033601587012695,-0.9586653762640619,-1.0,-0.42341766408400294,-0.49383298749664767,-0.24401942498673068,-0.2162624188154091,-0.08225809640605274,-0.04006669671297192,0.36469758597036966,0.4588364779714791,0.9371744948443885,1.0
0.0,-0.29676711991193977,0.3484525791470595,-0.5198834470898589,0.5198834470898589,-0.41782408577246843,0.427287512098814,-0.2764661404073668,0.20503657198908584,-0.26793018954287035,0.23778073941019917,-0.25722499534337007,0.251044552994851,-0.9511441350773906,-1.0,-0.40676416950997757,-0.4755133482826779,-0.23782742603178622,-0.23165805370694195,-0.11700726241683602,0.04426565554032996,0.4584804322892371,0.49361235568659895,0.9264748279694257,1.0
0.0,-0.29215567359467354,0.33032615485632366,-0.49746648591580217,0.49746648591580217,-0.4181156423008915,0.3802016183755173,-0.28146479549273745,0.18765105536684423,-0.2670108799779668,0.2088132761077564,-0.27950943303968806,0.24059552486937613,-0.9572180266555969,-1.0,-0.40879149719194224,-0.46768088724259443,-0.18498108003464706,-0.17012751018844174,-0.12339190273381584,0.08047122289235996,0.5026439054959705,0.5215953043360251,0.9335610847446801,1.0
0.0,-0.2871959338446906,0.31838601301861413,-0.5076331814083327,0.5076331814083327,-0.4101225281308288,0.43993243660527886,-0.21912464025889006,0.1950935635676439,-0.24584516001531628,0.24408208890700445,-0.22413742419189497,0.26736589221971035,-0.9514255011672292,-1.0,-0.39077432343968105,-0.4638905151863245,-0.2352278257432599,-0.17472610269141972,0.018809056212249882,0.06338459258161315,0.47914032682402563,0.5178789787675543,0.9295547238793986,1.0
0.0,-0.2705674037368198,0.315364840340983,-0.4765906627901577,0.46549015510975067,-0.39728770334630403,0.4765906627901577,-0.1853513851801575,0.21443483385049805,-0.24019302030820394,0.16833855930989464,-0.112798727785895,0.3247063969311957,-0.9286772747075579,-1.0,-0.40129177447095615,-0.4558770502572979,-0.20730036324982593,-0.17567036239035622,-0.07419059106881645,-0.05592585238246236,0.43080174778785096,0.48901902788932766,0.9612640540735442,1.0
0.0,-0.2487728965684495,0.3577159204870551,-0.42978631031660536,0.5263876631844179,-0.5263876631844179,0.3165709906937717,-0.14951162510204877,0.20122520514999898,-0.26810799181698625,0.21604884704577018,-0.10502985209158376,0.34901998309367216,-1.0,-0.9909982714015751,-0.5373998914751155,-0.5203959376258263,-0.3230774475628777,-0.39289495168163224,-0.09729248231434418,-0.10601889552039186,0.4513749369499336,0.4410400206822294,0.9698351439323559,1.0
0.0,-0.279473560849626,0.2594296024729909,-0.4871322244972869,0.4871322244972869,-0.4626997253707055,0.46837606081645905,-0.2855229233647175,0.15656567443382605,-0.2871813128253206,0.18817988439919905,-0.15325287564732437,0.24420647169903095,-0.9769178721315388,-1.0,-0.5462907355731177,-0.48456371090070427,-0.2727201567288602,-0.29411780314253766,-0.1933430035865439,-0.006596852155685373,0.42271462876399146,0.4276473423756099,0.9742626800458163,1.0
0.0,-0.27297570973419294,0.2728735365319195,-0.46029136319051683,0.46029136319051683,-0.4525844602820155,0.2949051223991481,-0.27754741706144637,0.16456081175087475,-0.2933973068013439,0.20477053203108178,-0.1405392397270279,0.27857827945544733,-0.975554517881615,-1.0,-0.5884228631452999,-0.5256763431210909,-0.30806655258050325,-0.32530121529589373,-0.21438894338126377,-0.03249020876376545,0.3857020994636563,0.39147901579815136,0.9446134287761481,1.0
0.0,-0.25765120070950576,0.2585610123921614,-0.45943438953529353,0.45943438953529353,-0.4398695466781776,0.33719650943648233,-0.24756186246129638,0.15350205975054085,-0.26632522959334487,0.19653141921576958,-0.13658040389748607,0.2671542626202452,-0.9733060200503566,-1.0,-0.5162401911256658,-0.5199951364517688,-0.29828296973471985,-0.28474497189681125,-0.22762731000134476,-0.06358395121642374,0.39404690757638555,0.40431379057839,0.9794287897232717,1.0
